"t","c"
"2019-06-19 00:00:00","525748"
"2019-06-20 00:00:00","543834"
"2019-06-21 00:00:00","532068"
"2019-06-22 00:00:00","475550"
"2019-06-23 00:00:00","428624"
"2019-06-24 00:00:00","465890"
"2019-06-25 00:00:00","512910"
"2019-06-26 00:00:00","530404"
"2019-06-27 00:00:00","539124"
"2019-06-28 00:00:00","519258"
"2019-06-29 00:00:00","464352"
"2019-06-30 00:00:00","360478"
"2019-07-01 00:00:00","417370"
"2019-07-02 00:00:00","428612"
"2019-07-03 00:00:00","393260"
"2019-07-04 00:00:00","268358"
"2019-07-05 00:00:00","313522"
"2019-07-06 00:00:00","334484"
"2019-07-07 00:00:00","332386"
"2019-07-08 00:00:00","409064"
"2019-07-09 00:00:00","464060"
"2019-07-10 00:00:00","500440"
"2019-07-11 00:00:00","513954"
"2019-07-12 00:00:00","470764"
"2019-07-13 00:00:00","459864"
"2019-07-14 00:00:00","383278"
"2019-07-15 00:00:00","430294"
"2019-07-16 00:00:00","491644"
"2019-07-17 00:00:00","531582"
"2019-07-18 00:00:00","507108"
"2019-07-19 00:00:00","517226"
"2019-07-20 00:00:00","429086"
"2019-07-21 00:00:00","384670"
"2019-07-22 00:00:00","459224"
"2019-07-23 00:00:00","475688"
"2019-07-24 00:00:00","493192"
"2019-07-25 00:00:00","505990"
"2019-07-26 00:00:00","467544"
"2019-07-27 00:00:00","420872"
"2019-07-28 00:00:00","379666"
"2019-07-29 00:00:00","424228"
"2019-07-30 00:00:00","474900"
"2019-07-31 00:00:00","479846"
"2019-08-01 00:00:00","499538"
"2019-08-02 00:00:00","463686"
"2019-08-03 00:00:00","415530"
"2019-08-04 00:00:00","370134"
"2019-08-05 00:00:00","405206"
"2019-08-06 00:00:00","461176"
"2019-08-07 00:00:00","469738"
"2019-08-08 00:00:00","487098"
"2019-08-09 00:00:00","451626"
"2019-08-10 00:00:00","398134"
"2019-08-11 00:00:00","338420"
"2019-08-12 00:00:00","400130"
"2019-08-13 00:00:00","440292"
"2019-08-14 00:00:00","455578"
"2019-08-15 00:00:00","463120"
"2019-08-16 00:00:00","433686"
"2019-08-17 00:00:00","403112"
"2019-08-18 00:00:00","366210"
"2019-08-19 00:00:00","395000"
"2019-08-20 00:00:00","430732"
"2019-08-21 00:00:00","454672"
"2019-08-22 00:00:00","476236"
"2019-08-23 00:00:00","423972"
"2019-08-24 00:00:00","389766"
"2019-08-25 00:00:00","351210"
"2019-08-26 00:00:00","369208"
"2019-08-27 00:00:00","406912"
"2019-08-28 00:00:00","435798"
"2019-08-29 00:00:00","426042"
"2019-08-30 00:00:00","410056"
"2019-08-31 00:00:00","353546"
"2019-09-01 00:00:00","322626"
"2019-09-02 00:00:00","291348"
"2019-09-03 00:00:00","426120"
"2019-09-04 00:00:00","481114"
"2019-09-05 00:00:00","513524"
"2019-09-06 00:00:00","511258"
"2019-09-07 00:00:00","460322"
"2019-09-08 00:00:00","412462"
"2019-09-09 00:00:00","454536"
"2019-09-10 00:00:00","500556"
"2019-09-11 00:00:00","517136"
"2019-09-12 00:00:00","554128"
"2019-09-13 00:00:00","524048"
"2019-09-14 00:00:00","490912"
"2019-09-15 00:00:00","432908"
"2019-09-16 00:00:00","466854"
"2019-09-17 00:00:00","498220"
"2019-09-18 00:00:00","515568"
"2019-09-19 00:00:00","534558"
"2019-09-20 00:00:00","521986"
"2019-09-21 00:00:00","500424"
"2019-09-22 00:00:00","437100"
"2019-09-23 00:00:00","421680"
"2019-09-24 00:00:00","453214"
"2019-09-25 00:00:00","467012"
"2019-09-26 00:00:00","509224"
"2019-09-27 00:00:00","508110"
"2019-09-28 00:00:00","495372"
"2019-09-29 00:00:00","422778"
"2019-09-30 00:00:00","388198"
"2019-10-01 00:00:00","449444"
"2019-10-02 00:00:00","518714"
"2019-10-03 00:00:00","547836"
"2019-10-04 00:00:00","541880"
"2019-10-05 00:00:00","502322"
"2019-10-06 00:00:00","417850"
"2019-10-07 00:00:00","471714"
"2019-10-08 00:00:00","482042"
"2019-10-09 00:00:00","485788"
"2019-10-10 00:00:00","529446"
"2019-10-11 00:00:00","532442"
"2019-10-12 00:00:00","487040"
"2019-10-13 00:00:00","421352"
"2019-10-14 00:00:00","387786"
"2019-10-15 00:00:00","503900"
"2019-10-16 00:00:00","512850"
"2019-10-17 00:00:00","546926"
"2019-10-18 00:00:00","556246"
"2019-10-19 00:00:00","511904"
"2019-10-20 00:00:00","453580"
"2019-10-21 00:00:00","453712"
"2019-10-22 00:00:00","509886"
"2019-10-23 00:00:00","519736"
"2019-10-24 00:00:00","541376"
"2019-10-25 00:00:00","539152"
"2019-10-26 00:00:00","519538"
"2019-10-27 00:00:00","438520"
"2019-10-28 00:00:00","461062"
"2019-10-29 00:00:00","507208"
"2019-10-30 00:00:00","514122"
"2019-10-31 00:00:00","515616"
"2019-11-01 00:00:00","588390"
"2019-11-02 00:00:00","530576"
"2019-11-03 00:00:00","446630"
"2019-11-04 00:00:00","467438"
"2019-11-05 00:00:00","487308"
"2019-11-06 00:00:00","520966"
"2019-11-07 00:00:00","550128"
"2019-11-08 00:00:00","574258"
"2019-11-09 00:00:00","521042"
"2019-11-10 00:00:00","433856"
"2019-11-11 00:00:00","398004"
"2019-11-12 00:00:00","516486"
"2019-11-13 00:00:00","535782"
"2019-11-14 00:00:00","554962"
"2019-11-15 00:00:00","550014"
"2019-11-16 00:00:00","547358"
"2019-11-17 00:00:00","444580"
"2019-11-18 00:00:00","487126"
"2019-11-19 00:00:00","500100"
"2019-11-20 00:00:00","531276"
"2019-11-21 00:00:00","554742"
"2019-11-22 00:00:00","530076"
"2019-11-23 00:00:00","511286"
"2019-11-24 00:00:00","434476"
"2019-11-25 00:00:00","451200"
"2019-11-26 00:00:00","479718"
"2019-11-27 00:00:00","448826"
"2019-11-28 00:00:00","299480"
"2019-11-29 00:00:00","352324"
"2019-11-30 00:00:00","406238"
"2019-12-01 00:00:00","387522"
"2019-12-02 00:00:00","444918"
"2019-12-03 00:00:00","528900"
"2019-12-04 00:00:00","533738"
"2019-12-05 00:00:00","579088"
"2019-12-06 00:00:00","585610"
"2019-12-07 00:00:00","568410"
"2019-12-08 00:00:00","471498"
"2019-12-09 00:00:00","480976"
"2019-12-10 00:00:00","525116"
"2019-12-11 00:00:00","567636"
"2019-12-12 00:00:00","592056"
"2019-12-13 00:00:00","592604"
"2019-12-14 00:00:00","560378"
"2019-12-15 00:00:00","495826"
"2019-12-16 00:00:00","503632"
"2019-12-17 00:00:00","544674"
"2019-12-18 00:00:00","567330"
"2019-12-19 00:00:00","608454"
"2019-12-20 00:00:00","584444"
"2019-12-21 00:00:00","484042"
"2019-12-22 00:00:00","381724"
"2019-12-23 00:00:00","388620"
"2019-12-24 00:00:00","355100"
"2019-12-25 00:00:00","218936"
"2019-12-26 00:00:00","316168"
"2019-12-27 00:00:00","364166"
"2019-12-28 00:00:00","368318"
"2019-12-29 00:00:00","352336"
"2019-12-30 00:00:00","374270"
"2019-12-31 00:00:00","367342"
"2020-01-01 00:00:00","360878"
"2020-01-02 00:00:00","354382"
"2020-01-03 00:00:00","399090"
"2020-01-04 00:00:00","394120"
"2020-01-05 00:00:00","354272"
"2020-01-06 00:00:00","391686"
"2020-01-07 00:00:00","437096"
"2020-01-08 00:00:00","469384"
"2020-01-09 00:00:00","500362"
"2020-01-10 00:00:00","493032"
"2020-01-11 00:00:00","465356"
"2020-01-12 00:00:00","400380"
"2020-01-13 00:00:00","446996"
"2020-01-14 00:00:00","463426"
"2020-01-15 00:00:00","463316"
"2020-01-16 00:00:00","509762"
"2020-01-17 00:00:00","519410"
"2020-01-18 00:00:00","402490"
"2020-01-19 00:00:00","374058"
"2020-01-20 00:00:00","343286"
"2020-01-21 00:00:00","456038"
"2020-01-22 00:00:00","472900"
"2020-01-23 00:00:00","493730"
"2020-01-24 00:00:00","496904"
"2020-01-25 00:00:00","473082"
"2020-01-26 00:00:00","399922"
"2020-01-27 00:00:00","406490"
"2020-01-28 00:00:00","460430"
"2020-01-29 00:00:00","483994"
"2020-01-30 00:00:00","515858"
"2020-01-31 00:00:00","503956"
"2020-02-01 00:00:00","449286"
"2020-02-02 00:00:00","411300"
"2020-02-03 00:00:00","415932"
"2020-02-04 00:00:00","460064"
"2020-02-05 00:00:00","493162"
"2020-02-06 00:00:00","515210"
"2020-02-07 00:00:00","536796"
"2020-02-08 00:00:00","466472"
"2020-02-09 00:00:00","387818"
"2020-02-10 00:00:00","450262"
"2020-02-11 00:00:00","467340"
"2020-02-12 00:00:00","502792"
"2020-02-13 00:00:00","524070"
"2020-02-14 00:00:00","549716"
"2020-02-15 00:00:00","429984"
"2020-02-16 00:00:00","353092"
"2020-02-17 00:00:00","316532"
"2020-02-18 00:00:00","406076"
"2020-02-19 00:00:00","461334"
"2020-02-20 00:00:00","504512"
"2020-02-21 00:00:00","504508"
"2020-02-22 00:00:00","445022"
"2020-02-23 00:00:00","382262"
"2020-02-24 00:00:00","421764"
"2020-02-25 00:00:00","480910"
"2020-02-26 00:00:00","492162"
"2020-02-27 00:00:00","543946"
"2020-02-28 00:00:00","534152"
"2020-02-29 00:00:00","489952"
"2020-03-01 00:00:00","382488"
"2020-03-02 00:00:00","413078"
"2020-03-03 00:00:00","473886"
"2020-03-04 00:00:00","488112"
"2020-03-05 00:00:00","518774"
"2020-03-06 00:00:00","518644"
"2020-03-07 00:00:00","442864"
"2020-03-08 00:00:00","352758"
"2020-03-09 00:00:00","375152"
"2020-03-10 00:00:00","392652"
"2020-03-11 00:00:00","389796"
"2020-03-12 00:00:00","366750"
"2020-03-13 00:00:00","290970"
"2020-03-14 00:00:00","194876"
"2020-03-15 00:00:00","131026"
"2020-03-16 00:00:00","142702"
"2020-03-17 00:00:00","102068"
"2020-03-18 00:00:00","82288"
"2020-03-19 00:00:00","67780"
"2020-03-20 00:00:00","63160"
"2020-03-21 00:00:00","37392"
"2020-03-22 00:00:00","23380"
"2020-03-23 00:00:00","31058"
"2020-03-24 00:00:00","27346"
"2020-03-25 00:00:00","25872"
"2020-03-26 00:00:00","24634"
"2020-03-27 00:00:00","27180"
"2020-03-28 00:00:00","17810"
"2020-03-29 00:00:00","12554"
"2020-03-30 00:00:00","22010"
"2020-03-31 00:00:00","21734"
"2020-04-01 00:00:00","21912"
"2020-04-02 00:00:00","20378"
"2020-04-03 00:00:00","23670"
"2020-04-04 00:00:00","15068"
"2020-04-05 00:00:00","11516"
"2020-04-06 00:00:00","19104"
"2020-04-07 00:00:00","18042"
"2020-04-08 00:00:00","18170"
"2020-04-09 00:00:00","17966"
"2020-04-10 00:00:00","19626"
"2020-04-11 00:00:00","14470"
"2020-04-12 00:00:00","10084"
"2020-04-13 00:00:00","16890"
"2020-04-14 00:00:00","19058"
"2020-04-15 00:00:00","19084"
"2020-04-16 00:00:00","19516"
"2020-04-17 00:00:00","22138"
"2020-04-18 00:00:00","13564"
"2020-04-19 00:00:00","11632"
"2020-04-20 00:00:00","18720"
"2020-04-21 00:00:00","18336"
"2020-04-22 00:00:00","19824"
"2020-04-23 00:00:00","19988"
"2020-04-24 00:00:00","21332"
"2020-04-25 00:00:00","16710"
"2020-04-26 00:00:00","11316"
"2020-04-27 00:00:00","20596"
"2020-04-28 00:00:00","21916"
"2020-04-29 00:00:00","22518"
"2020-04-30 00:00:00","23920"
"2020-05-01 00:00:00","27844"
"2020-05-02 00:00:00","19922"
"2020-05-03 00:00:00","14868"
"2020-05-04 00:00:00","25242"
"2020-05-05 00:00:00","26278"
"2020-05-06 00:00:00","28506"
"2020-05-07 00:00:00","28678"
"2020-05-08 00:00:00","30606"
"2020-05-09 00:00:00","20406"
"2020-05-10 00:00:00","17894"
"2020-05-11 00:00:00","28056"
"2020-05-12 00:00:00","28970"
"2020-05-13 00:00:00","30954"
"2020-05-14 00:00:00","31254"
"2020-05-15 00:00:00","34276"
"2020-05-16 00:00:00","24264"
"2020-05-17 00:00:00","17352"
"2020-05-18 00:00:00","28184"
"2020-05-19 00:00:00","28134"
"2020-05-20 00:00:00","29188"
"2020-05-21 00:00:00","29266"
"2020-05-22 00:00:00","31760"
"2020-05-23 00:00:00","18816"
"2020-05-24 00:00:00","17980"
"2020-05-25 00:00:00","17876"
"2020-05-26 00:00:00","30066"
"2020-05-27 00:00:00","32804"
"2020-05-28 00:00:00","31266"
"2020-05-29 00:00:00","34720"
"2020-05-30 00:00:00","26006"
"2020-05-31 00:00:00","20090"
"2020-06-01 00:00:00","33282"
"2020-06-02 00:00:00","33708"
"2020-06-03 00:00:00","34316"
"2020-06-04 00:00:00","35986"
"2020-06-05 00:00:00","37648"
"2020-06-06 00:00:00","27960"
"2020-06-07 00:00:00","22666"
"2020-06-08 00:00:00","38384"
"2020-06-09 00:00:00","39930"
"2020-06-10 00:00:00","40694"
"2020-06-11 00:00:00","39994"
"2020-06-12 00:00:00","44916"
"2020-06-13 00:00:00","31772"
"2020-06-14 00:00:00","24562"
"2020-06-15 00:00:00","40902"
"2020-06-16 00:00:00","43660"
"2020-06-17 00:00:00","44444"
"2020-06-18 00:00:00","45174"
"2020-06-19 00:00:00","49396"
"2020-06-20 00:00:00","33208"
"2020-06-21 00:00:00","28442"
"2020-06-22 00:00:00","50908"
"2020-06-23 00:00:00","54178"
"2020-06-24 00:00:00","54712"
"2020-06-25 00:00:00","56342"
"2020-06-26 00:00:00","57756"
"2020-06-27 00:00:00","38036"
"2020-06-28 00:00:00","33266"
"2020-06-29 00:00:00","54422"
"2020-06-30 00:00:00","55144"
"2020-07-01 00:00:00","56200"
"2020-07-02 00:00:00","59868"
"2020-07-03 00:00:00","45200"
"2020-07-04 00:00:00","32350"
"2020-07-05 00:00:00","31844"
"2020-07-06 00:00:00","53778"
"2020-07-07 00:00:00","56574"
"2020-07-08 00:00:00","59116"
"2020-07-09 00:00:00","62986"
"2020-07-10 00:00:00","53044"
"2020-07-11 00:00:00","40602"
"2020-07-12 00:00:00","37178"
"2020-07-13 00:00:00","56276"
"2020-07-14 00:00:00","62212"
"2020-07-15 00:00:00","63800"
"2020-07-16 00:00:00","63612"
"2020-07-17 00:00:00","60996"
"2020-07-18 00:00:00","47616"
"2020-07-19 00:00:00","36992"
"2020-07-20 00:00:00","58790"
"2020-07-21 00:00:00","63950"
"2020-07-22 00:00:00","68354"
"2020-07-23 00:00:00","65714"
"2020-07-24 00:00:00","63524"
"2020-07-25 00:00:00","52692"
"2020-07-26 00:00:00","38212"
"2020-07-27 00:00:00","62718"
"2020-07-28 00:00:00","69262"
"2020-07-29 00:00:00","74272"
"2020-07-30 00:00:00","73412"
"2020-07-31 00:00:00","74238"
"2020-08-01 00:00:00","60266"
"2020-08-02 00:00:00","42346"
"2020-08-03 00:00:00","70538"
"2020-08-04 00:00:00","56912"
"2020-08-05 00:00:00","77734"
"2020-08-06 00:00:00","78952"
"2020-08-07 00:00:00","76998"
"2020-08-08 00:00:00","58226"
"2020-08-09 00:00:00","46386"
"2020-08-10 00:00:00","70476"
"2020-08-11 00:00:00","75934"
"2020-08-12 00:00:00","79378"
"2020-08-13 00:00:00","77280"
"2020-08-14 00:00:00","79786"
"2020-08-15 00:00:00","63382"
"2020-08-16 00:00:00","41122"
"2020-08-17 00:00:00","70898"
"2020-08-18 00:00:00","79306"
"2020-08-19 00:00:00","79136"
"2020-08-20 00:00:00","83778"
"2020-08-21 00:00:00","83226"
"2020-08-22 00:00:00","66326"
"2020-08-23 00:00:00","50046"
"2020-08-24 00:00:00","74692"
"2020-08-25 00:00:00","83154"
"2020-08-26 00:00:00","85246"
"2020-08-27 00:00:00","82984"
"2020-08-28 00:00:00","86118"
"2020-08-29 00:00:00","60026"
"2020-08-30 00:00:00","57874"
"2020-08-31 00:00:00","78170"
"2020-09-01 00:00:00","85498"
"2020-09-02 00:00:00","89554"
"2020-09-03 00:00:00","92314"
"2020-09-04 00:00:00","90502"
"2020-09-05 00:00:00","66552"
"2020-09-06 00:00:00","54168"
"2020-09-07 00:00:00","54162"
"2020-09-08 00:00:00","93256"
"2020-09-09 00:00:00","101838"
"2020-09-10 00:00:00","102812"
"2020-09-11 00:00:00","107672"
"2020-09-12 00:00:00","87816"
"2020-09-13 00:00:00","62546"
"2020-09-14 00:00:00","96000"
"2020-09-15 00:00:00","106134"
"2020-09-16 00:00:00","109452"
"2020-09-17 00:00:00","112996"
"2020-09-18 00:00:00","115798"
"2020-09-19 00:00:00","92760"
"2020-09-20 00:00:00","71366"
"2020-09-21 00:00:00","99034"
"2020-09-22 00:00:00","108818"
"2020-09-23 00:00:00","116382"
"2020-09-24 00:00:00","119476"
"2020-09-25 00:00:00","124626"
"2020-09-26 00:00:00","99172"
"2020-09-27 00:00:00","74702"
"2020-09-28 00:00:00","88622"
"2020-09-29 00:00:00","114576"
"2020-09-30 00:00:00","119142"
"2020-10-01 00:00:00","128426"
"2020-10-02 00:00:00","125382"
"2020-10-03 00:00:00","103840"
"2020-10-04 00:00:00","72606"
"2020-10-05 00:00:00","102184"
"2020-10-06 00:00:00","114908"
"2020-10-07 00:00:00","120944"
"2020-10-08 00:00:00","126330"
"2020-10-09 00:00:00","123216"
"2020-10-10 00:00:00","101472"
"2020-10-11 00:00:00","72538"
"2020-10-12 00:00:00","90008"
"2020-10-13 00:00:00","115640"
"2020-10-14 00:00:00","125664"
"2020-10-15 00:00:00","132976"
"2020-10-16 00:00:00","123530"
"2020-10-17 00:00:00","109122"
"2020-10-18 00:00:00","81616"
"2020-10-19 00:00:00","109086"
"2020-10-20 00:00:00","121456"
"2020-10-21 00:00:00","124956"
"2020-10-22 00:00:00","131246"
"2020-10-23 00:00:00","130662"
"2020-10-24 00:00:00","112014"
"2020-10-25 00:00:00","82606"
"2020-10-26 00:00:00","113450"
"2020-10-27 00:00:00","126112"
"2020-10-28 00:00:00","132938"
"2020-10-29 00:00:00","136706"
"2020-10-30 00:00:00","139830"
"2020-10-31 00:00:00","121298"
"2020-11-01 00:00:00","89696"
"2020-11-02 00:00:00","117608"
"2020-11-03 00:00:00","106162"
"2020-11-04 00:00:00","105022"
"2020-11-05 00:00:00","121928"
"2020-11-06 00:00:00","128578"
"2020-11-07 00:00:00","115392"
"2020-11-08 00:00:00","87622"
"2020-11-09 00:00:00","110782"
"2020-11-10 00:00:00","131680"
"2020-11-11 00:00:00","123542"
"2020-11-12 00:00:00","131780"
"2020-11-13 00:00:00","133450"
"2020-11-14 00:00:00","108984"
"2020-11-15 00:00:00","73168"
"2020-11-16 00:00:00","111510"
"2020-11-17 00:00:00","125936"
"2020-11-18 00:00:00","131106"
"2020-11-19 00:00:00","129304"
"2020-11-20 00:00:00","131026"
"2020-11-21 00:00:00","102732"
"2020-11-22 00:00:00","69096"
"2020-11-23 00:00:00","111934"
"2020-11-24 00:00:00","119666"
"2020-11-25 00:00:00","110352"
"2020-11-26 00:00:00","53378"
"2020-11-27 00:00:00","72820"
"2020-11-28 00:00:00","75904"
"2020-11-29 00:00:00","67012"
"2020-11-30 00:00:00","97852"
"2020-12-01 00:00:00","116684"
"2020-12-02 00:00:00","118828"
"2020-12-03 00:00:00","120454"
"2020-12-04 00:00:00","121496"
"2020-12-05 00:00:00","89744"
"2020-12-06 00:00:00","77858"
"2020-12-07 00:00:00","107874"
"2020-12-08 00:00:00","120026"
"2020-12-09 00:00:00","121876"
"2020-12-10 00:00:00","125346"
"2020-12-11 00:00:00","129240"
"2020-12-12 00:00:00","97728"
"2020-12-13 00:00:00","81030"
"2020-12-14 00:00:00","109336"
"2020-12-15 00:00:00","128538"
"2020-12-16 00:00:00","106890"
"2020-12-17 00:00:00","54640"
"2020-12-18 00:00:00","124520"
"2020-12-19 00:00:00","92668"
"2020-12-20 00:00:00","66634"
"2020-12-21 00:00:00","109558"
"2020-12-22 00:00:00","118664"
"2020-12-23 00:00:00","120314"
"2020-12-24 00:00:00","93740"
"2020-12-25 00:00:00","40418"
"2020-12-26 00:00:00","60200"
"2020-12-27 00:00:00","54636"
"2020-12-28 00:00:00","87592"
"2020-12-29 00:00:00","97514"
"2020-12-30 00:00:00","101136"
"2020-12-31 00:00:00","94932"
"2021-01-01 00:00:00","51724"
"2021-01-02 00:00:00","72436"
"2021-01-03 00:00:00","55330"
"2021-01-04 00:00:00","94906"
"2021-01-05 00:00:00","99756"
"2021-01-06 00:00:00","105276"
"2021-01-07 00:00:00","106558"
"2021-01-08 00:00:00","106776"
"2021-01-09 00:00:00","83774"
"2021-01-10 00:00:00","62592"
"2021-01-11 00:00:00","99766"
"2021-01-12 00:00:00","106320"
"2021-01-13 00:00:00","108898"
"2021-01-14 00:00:00","112382"
"2021-01-15 00:00:00","111944"
"2021-01-16 00:00:00","81278"
"2021-01-17 00:00:00","66856"
"2021-01-18 00:00:00","78086"
"2021-01-19 00:00:00","108494"
"2021-01-20 00:00:00","104786"
"2021-01-21 00:00:00","112556"
"2021-01-22 00:00:00","114602"
"2021-01-23 00:00:00","88004"
"2021-01-24 00:00:00","64854"
"2021-01-25 00:00:00","100572"
"2021-01-26 00:00:00","101026"
"2021-01-27 00:00:00","111350"
"2021-01-28 00:00:00","119060"
"2021-01-29 00:00:00","115344"
"2021-01-30 00:00:00","82038"
"2021-01-31 00:00:00","65208"
"2021-02-01 00:00:00","14156"
"2021-02-02 00:00:00","60434"
"2021-02-03 00:00:00","115442"
"2021-02-04 00:00:00","124798"
"2021-02-05 00:00:00","121458"
"2021-02-06 00:00:00","104032"
"2021-02-07 00:00:00","56714"
"2021-02-08 00:00:00","108790"
"2021-02-09 00:00:00","110898"
"2021-02-10 00:00:00","122138"
"2021-02-11 00:00:00","123286"
"2021-02-12 00:00:00","133634"
"2021-02-13 00:00:00","100736"
"2021-02-14 00:00:00","82256"
"2021-02-15 00:00:00","84200"
"2021-02-16 00:00:00","108038"
"2021-02-17 00:00:00","126452"
"2021-02-18 00:00:00","79222"
"2021-02-19 00:00:00","110546"
"2021-02-20 00:00:00","106614"
"2021-02-21 00:00:00","77222"
"2021-02-22 00:00:00","107064"
"2021-02-23 00:00:00","120158"
"2021-02-24 00:00:00","126468"
"2021-02-25 00:00:00","130300"
"2021-02-26 00:00:00","137226"
"2021-02-27 00:00:00","101886"
"2021-02-28 00:00:00","78362"
"2021-03-01 00:00:00","115586"
"2021-03-02 00:00:00","129648"
"2021-03-03 00:00:00","132836"
"2021-03-04 00:00:00","140608"
"2021-03-05 00:00:00","145420"
"2021-03-06 00:00:00","114310"
"2021-03-07 00:00:00","80970"
"2021-03-08 00:00:00","118626"
"2021-03-09 00:00:00","130134"
"2021-03-10 00:00:00","135654"
"2021-03-11 00:00:00","142710"
"2021-03-12 00:00:00","149468"
"2021-03-13 00:00:00","125680"
"2021-03-14 00:00:00","90988"
"2021-03-15 00:00:00","128410"
"2021-03-16 00:00:00","136416"
"2021-03-17 00:00:00","148946"
"2021-03-18 00:00:00","149182"
"2021-03-19 00:00:00","155026"
"2021-03-20 00:00:00","127410"
"2021-03-21 00:00:00","93546"
"2021-03-22 00:00:00","125706"
"2021-03-23 00:00:00","132798"
"2021-03-24 00:00:00","143444"
"2021-03-25 00:00:00","145868"
"2021-03-26 00:00:00","153186"
"2021-03-27 00:00:00","139300"
"2021-03-28 00:00:00","83676"
"2021-03-29 00:00:00","121786"
"2021-03-30 00:00:00","139382"
"2021-03-31 00:00:00","141202"
"2021-04-01 00:00:00","151286"
"2021-04-02 00:00:00","150392"
"2021-04-03 00:00:00","127914"
"2021-04-04 00:00:00","96032"
"2021-04-05 00:00:00","131760"
"2021-04-06 00:00:00","147256"
"2021-04-07 00:00:00","155746"
"2021-04-08 00:00:00","162002"
"2021-04-09 00:00:00","164284"
"2021-04-10 00:00:00","141998"
"2021-04-11 00:00:00","98126"
"2021-04-12 00:00:00","146598"
"2021-04-13 00:00:00","154708"
"2021-04-14 00:00:00","161268"
"2021-04-15 00:00:00","167382"
"2021-04-16 00:00:00","171492"
"2021-04-17 00:00:00","152866"
"2021-04-18 00:00:00","111890"
"2021-04-19 00:00:00","141452"
"2021-04-20 00:00:00","163876"
"2021-04-21 00:00:00","165362"
"2021-04-22 00:00:00","175350"
"2021-04-23 00:00:00","175926"
"2021-04-24 00:00:00","162704"
"2021-04-25 00:00:00","102126"
"2021-04-26 00:00:00","146908"
"2021-04-27 00:00:00","159304"
"2021-04-28 00:00:00","174036"
"2021-04-29 00:00:00","171214"
"2021-04-30 00:00:00","185040"
"2021-05-01 00:00:00","166398"
"2021-05-02 00:00:00","125884"
"2021-05-03 00:00:00","156950"
"2021-05-04 00:00:00","168024"
"2021-05-05 00:00:00","180536"
"2021-05-06 00:00:00","183904"
"2021-05-07 00:00:00","191622"
"2021-05-08 00:00:00","164906"
"2021-05-09 00:00:00","133264"
"2021-05-10 00:00:00","155012"
"2021-05-11 00:00:00","173316"
"2021-05-12 00:00:00","180256"
"2021-05-13 00:00:00","170010"
"2021-05-14 00:00:00","191536"
"2021-05-15 00:00:00","183020"
"2021-05-16 00:00:00","136978"
"2021-05-17 00:00:00","154286"
"2021-05-18 00:00:00","175526"
"2021-05-19 00:00:00","187960"
"2021-05-20 00:00:00","191866"
"2021-05-21 00:00:00","196248"
"2021-05-22 00:00:00","192258"
"2021-05-23 00:00:00","147298"
"2021-05-24 00:00:00","168608"
"2021-05-25 00:00:00","183470"
"2021-05-26 00:00:00","193148"
"2021-05-27 00:00:00","191512"
"2021-05-28 00:00:00","182422"
"2021-05-29 00:00:00","134562"
"2021-05-30 00:00:00","112052"
"2021-05-31 00:00:00","117688"
"2021-06-01 00:00:00","178200"
"2021-06-02 00:00:00","191488"
"2021-06-03 00:00:00","199380"
"2021-06-04 00:00:00","197626"
"2021-06-05 00:00:00","201584"
"2021-06-06 00:00:00","159354"
"2021-06-07 00:00:00","183644"
"2021-06-08 00:00:00","195162"
"2021-06-09 00:00:00","205186"
"2021-06-10 00:00:00","214266"
"2021-06-11 00:00:00","202788"
"2021-06-12 00:00:00","193274"
"2021-06-13 00:00:00","151714"
"2021-06-14 00:00:00","179576"
"2021-06-15 00:00:00","202160"
"2021-06-16 00:00:00","210562"
"2021-06-17 00:00:00","212516"
"2021-06-18 00:00:00","203946"
"2021-06-19 00:00:00","198254"
"2021-06-20 00:00:00","160228"
"2021-06-21 00:00:00","187428"
"2021-06-22 00:00:00","203824"
"2021-06-23 00:00:00","212018"
"2021-06-24 00:00:00","215680"
"2021-06-25 00:00:00","213146"
"2021-06-26 00:00:00","203026"
"2021-06-27 00:00:00","159280"
"2021-06-28 00:00:00","188824"
"2021-06-29 00:00:00","208122"
"2021-06-30 00:00:00","209648"
"2021-07-01 00:00:00","193808"
"2021-07-02 00:00:00","181228"
"2021-07-03 00:00:00","146772"
"2021-07-04 00:00:00","124866"
"2021-07-05 00:00:00","133370"
"2021-07-06 00:00:00","184876"
"2021-07-07 00:00:00","200476"
"2021-07-08 00:00:00","194980"
"2021-07-09 00:00:00","192868"
"2021-07-10 00:00:00","193178"
"2021-07-11 00:00:00","155978"
"2021-07-12 00:00:00","175230"
"2021-07-13 00:00:00","199100"
"2021-07-14 00:00:00","215236"
"2021-07-15 00:00:00","218156"
"2021-07-16 00:00:00","211826"
"2021-07-17 00:00:00","195492"
"2021-07-18 00:00:00","158762"
"2021-07-19 00:00:00","183404"
"2021-07-20 00:00:00","189034"
"2021-07-21 00:00:00","201872"
"2021-07-22 00:00:00","213484"
"2021-07-23 00:00:00","204068"
"2021-07-24 00:00:00","191562"
"2021-07-25 00:00:00","154984"
"2021-07-26 00:00:00","184138"
"2021-07-27 00:00:00","204284"
"2021-07-28 00:00:00","205274"
"2021-07-29 00:00:00","205492"
"2021-07-30 00:00:00","204308"
"2021-07-31 00:00:00","192100"
